,python,java,javascript,typescript,go_lang,rust,c_plus_plus,c_lang,c_sharp,ruby,kotlin,swift,scala,php,r_lang,sql,bash,perl,elixir,objective_c,react,angular,vue,nextjs,nuxt,svelte,ember,jquery,nodejs,express,django,flask,fastapi,spring,dot_net,rails,laravel,graphql,rest_api,aws,azure,gcp,cloudflare,heroku,digital_ocean,kubernetes,docker,terraform,ansible,helm,argocd,puppet,chef,jenkins,github_actions,circleci,gitlab_ci,buildkite,travis_ci,postgresql,mysql,mongodb,redis,cassandra,dynamodb,snowflake,bigquery,oracle_db,sqlite,sql_server,kafka,spark,airflow,dbt,databricks,elasticsearch,flink,hadoop,beam,tensorflow,pytorch,scikit_learn,pandas,numpy,jupyter,mlflow,xgboost,keras,langchain,llamaindex,rag,vector_database,pinecone,weaviate,chroma,hugging_face,openai_api,claude_api,anthropic,gemini,prompt_engineering,fine_tuning,mcp,llm,ai_agent,copilot,cursor_tool,chatgpt,claude_tool,codex,tabnine,gpt_model,jest,pytest,selenium,cypress,playwright,junit,mocha,datadog,new_relic,pagerduty,grafana,prometheus,splunk,sentry,agile,scrum,tdd,bdd,ddd,microservices,ci_cd,event_driven,serverless
ansible,0.14538462,-0.0003834639,-0.04192314,-0.0065380116,0.060297277,0.004676754,-0.037228107,-0.01849412,-0.036415827,0.08360956,-0.032724716,-0.018834848,-0.017014215,0.012391896,0.00164134,-0.04817986,0.32019144,0.08595026,0.0022770998,-0.017468434,-0.05147488,-0.020498546,-0.010539842,-0.026156621,-0.005616085,-0.010016201,-0.0070808255,-0.011110325,-0.009127057,-0.01072872,0.0021693788,-0.0063678497,-0.017623775,-0.010405667,-0.032350883,-0.0075499816,-0.00534753,-0.020617608,-0.038933087,0.1440834,0.11685728,0.09359358,0.002166802,-0.0002727439,0.0142773455,0.2569872,0.2014368,0.39723563,1.0,0.1514213,0.11533307,0.40796977,0.36231002,0.25527978,0.08391003,0.076688364,0.21469821,0.004723688,0.07388292,0.017395804,0.025928605,0.034031752,0.027822237,0.03149833,0.0043970696,-0.025704736,-0.010263431,0.0047195377,-0.010245908,-0.019367464,0.02060846,-0.0040195836,-0.011672985,-0.025984483,-0.0198096,0.1387646,-0.013781195,0.023071015,-0.012914775,-0.02438389,-0.027164888,-0.014817983,-0.01478528,-0.012730988,0.006636831,-0.0050384677,-0.006763873,-0.0019998257,-0.024451235,-0.0138892615,-0.030537218,-0.001749892,-0.013298049,-0.010283625,-0.0075051486,-0.016091315,-0.0077673923,-0.0054483023,-0.017932914,-0.009588426,-0.024199689,-0.019221775,-0.013253939,-0.04960297,-0.03408757,-0.024120336,-0.0173461,-0.012760669,-0.016476462,-0.008258071,-0.002358618,-0.008719602,-0.017241696,0.01319696,0.0027178028,-0.018485889,-0.016702801,0.0056216805,-0.005646709,0.090212226,0.06500626,0.026183557,0.22122426,0.23206833,0.15388651,-0.0043423055,0.021731243,-0.0067050625,-0.015607186,-0.007256488,-0.0053949547,0.015536232,0.17326066,-0.015166119,0.019062202
helm,0.06726627,0.022087416,-0.01431321,0.021287944,0.08227102,0.022625249,-0.023668755,-0.019804692,-0.024212644,0.017197859,-0.017091827,-0.013103974,0.0036428208,-0.002861741,-0.0076643447,-0.022581372,0.14466263,0.01068541,0.001623446,-0.010343918,-0.015146919,-0.0021944628,0.005093172,-0.012864283,-0.0034409636,2.9459684e-06,0.0077431686,-0.015184451,0.0156147815,-0.004761043,0.021320857,0.011086005,0.014796772,0.021384995,-0.017017748,-0.0064159352,-0.0072834324,-0.007984336,-0.008602468,0.08324135,0.05169565,0.07730142,0.011183369,-0.004759065,-0.002571919,0.26828942,0.16069984,0.24032703,0.1514213,1.0,0.24792212,0.06057695,0.059878647,0.109184265,0.121705644,0.03221237,0.12847489,0.026885597,0.04528553,0.037186503,0.024479685,0.030994194,0.068717115,0.009606418,0.01648241,-0.010651868,0.017418904,-0.009986568,-0.00027489176,-0.019322313,0.053484406,0.0011273077,0.016209107,-0.0077121807,-0.0096105235,0.09322842,0.0068987594,-0.0006868084,0.021464923,-0.005028123,-0.009023075,-0.004815226,-0.004055659,-0.0067697847,-4.267814e-05,0.013829101,0.0014039283,0.00741989,6.097286e-05,0.00013744921,-0.0068977824,0.009434181,0.0048501096,0.0035398093,0.003822009,0.007853961,0.007107683,0.0022976915,0.005766894,0.0075588,-0.00061882206,-0.008294034,0.006878361,-0.003570352,0.006729641,0.005723259,0.011098259,-0.0034364942,0.009723134,0.0054719113,-0.0014451203,-0.0006441633,-0.0048165903,0.016220193,-0.0006241742,-0.0014301676,0.002526445,0.013697241,-0.007402599,0.08764797,0.024586853,0.03920187,0.2070908,0.23364113,0.049460586,0.010596628,0.0096607525,0.010969891,0.023536175,-0.0041053556,0.0052905893,0.07117547,0.12954628,0.026158182,0.024642736
argocd,0.06146273,-0.009450245,-0.027052145,0.0064480407,0.09589291,0.021596003,-0.031402484,-0.016189052,-0.019990357,0.0098726405,-0.008454999,-0.008124605,-0.009478632,-0.00716946,-0.007253586,-0.035193663,0.12272796,-0.0030003674,0.0051662936,-0.008990035,-0.02167023,-0.019148653,-0.00557885,-0.007929456,-0.002592633,-0.0046239207,-0.0042437613,-0.01445275,0.00304232,-0.0030490747,-0.005165934,-0.0053990586,0.006619256,-0.009101594,-0.014876397,-0.0038471613,-0.0020794305,-0.0047670724,-0.023946587,0.103165634,0.046726752,0.06355759,0.0034679854,-0.0035857714,-0.0019378414,0.1970307,0.09196519,0.21236354,0.11533307,0.24792212,1.0,0.03355333,0.03226151,0.096156046,0.1622379,0.04657492,0.1412952,0.017245725,0.007515857,0.028463792,0.0018328892,0.013667908,0.034574892,0.007209516,0.025428047,-0.000717558,0.006244971,-0.0066065174,-0.0047299634,-0.018732833,0.033915948,-0.006357489,0.01838216,0.0022977924,-0.010800077,0.045261417,0.029545173,-0.0005397038,0.0019326023,-0.008253719,-0.007938678,-0.011285031,-0.00576068,-0.0066727586,-0.0023917914,0.0023441925,-0.0041253367,-0.0050348183,0.003467921,-0.0032695094,-0.003883421,0.0038656069,0.0010123115,0.009223406,-0.004404244,-0.0031231747,0.0016221026,-0.002515177,0.004323258,0.000559766,0.0041458807,-0.0018519417,0.017069183,0.0033733752,0.00594538,0.019338991,0.028752847,0.010846727,0.021654502,0.012318888,-0.0010888422,-0.0010397409,-0.010250218,0.020257551,-0.010159008,-0.008157428,0.0002253679,-0.0041174474,-0.0055775717,0.11505948,0.019813526,0.01923384,0.23137727,0.24108954,0.04925625,5.8881735e-05,-0.016635632,-0.012155664,-0.007052527,-0.005807566,-0.004978481,0.033493657,0.11520583,0.009082732,0.01614605
puppet,0.06697044,0.008536677,-0.022803813,0.0031110053,0.034961715,-0.0035693806,-0.014859299,-0.008499509,-0.0073662484,0.09960156,-0.015857356,-0.011286318,-0.012816304,0.024592597,0.001564745,-0.022735499,0.18907307,0.08572965,0.0040347446,-0.009816524,-0.034261096,-0.010013903,-0.009105095,-0.013369577,-0.0028309836,-0.0050490154,-0.00059384207,0.0011221262,-0.010402142,-0.011299183,-0.0019680965,-0.0026040531,-0.013910586,-0.010427681,-0.01502376,-0.0006175276,-0.0028645464,-0.017749038,-0.012821392,0.07809909,0.05705567,0.043956287,0.00502738,0.0008636954,0.0067197545,0.13321848,0.10981159,0.16828871,0.40796977,0.06057695,0.03355333,1.0,0.6137275,0.14721487,0.025382556,0.0776587,0.09130603,-0.003915425,0.086557254,0.011791524,0.039211307,0.022613948,0.009406252,0.016224198,0.0052851625,-0.01654269,-0.008246742,-0.005618357,-0.005164807,-0.0072959075,-0.008576226,-0.011894709,-0.012452711,-0.012449225,-0.016076898,0.07947393,-0.009669893,0.01727364,-0.007197191,-0.010694927,-0.016119486,-0.0031139133,-0.00882544,-0.006247578,0.0028560646,-0.006323876,-0.004504595,0.018355729,-0.017283032,-0.008708087,-0.017482134,-0.0033802104,-0.008924459,-0.006666459,-0.0048091435,-0.010081042,-0.003915425,-0.0027464067,-0.009572427,-0.0050551947,-0.016640084,-0.01459032,-0.012516432,-0.032831453,-0.025114229,-0.01683003,-0.0077050524,-0.008708087,-0.012934453,-0.007472491,-0.0011889436,-0.0053227204,-0.011470549,0.0020869763,0.00965793,-0.0019186368,-0.010907885,0.0049718814,-0.0060903393,0.032814637,0.07649024,0.016833449,0.09592782,0.09835986,0.09496883,-0.0010070233,0.016408881,0.0032156587,-0.0009414333,-0.0009276368,-0.003573684,-0.0032952346,0.08616325,-0.018599201,0.0077814893
chef,0.059758343,0.02248223,-0.0023892678,-0.015838997,0.043853436,-0.0054178336,-0.021318922,-0.012868948,-0.0016473152,0.13423835,-0.011638431,-0.010017375,-0.0087204855,0.02221271,-0.00071794156,-0.010808111,0.16581959,0.06502468,0.008365065,-0.007828655,-0.025060825,0.0061446773,-0.005804137,-0.015539361,-0.0028141446,-0.0050189835,-0.004606344,0.0049579223,0.014090607,0.00077245524,-0.0056792996,-0.0024674095,-0.013813064,-0.002424489,0.00612203,0.009170407,-0.0028106587,-0.012134364,-0.00937792,0.079820745,0.05650332,0.04963488,0.010932856,0.005721861,0.006783882,0.12868425,0.115527146,0.17673604,0.36231002,0.059878647,0.03226151,0.6137275,1.0,0.16564451,0.034057505,0.06601619,0.089168526,-0.0038921358,0.12746792,0.008241767,0.035091422,0.022254903,0.012580618,0.017939977,0.0120942695,-0.019561047,-0.008121567,0.00040451653,-0.0051340866,-0.0016160521,0.005692827,-0.012978271,-0.013214185,-0.012359007,-0.020306949,0.077070676,-0.009592756,0.009572479,-0.007154382,-0.016467834,-0.018675772,-0.010705494,-0.013069555,-0.011204483,-0.003130757,-0.01125734,-0.0044778013,-0.005464988,-0.016067073,-0.00865629,-0.01386204,-0.0033252551,-0.008871376,-0.006626806,-0.004780538,-0.008141459,-0.0038921358,-0.002730071,-0.0078081726,-0.004976743,-0.015483784,-0.014476829,-0.00830227,-0.02630339,-0.018932644,-0.013633341,-0.006248278,-0.00865629,-0.011385075,-0.007428044,-0.0011818717,-0.00529106,-0.0054953033,0.0022017434,0.032929115,-0.0048254146,-0.0062329234,0.025872981,0.015615357,0.044388916,0.122087814,0.039072253,0.07435947,0.07924898,0.081959985,-0.006609097,0.025132531,0.01485447,0.0029183414,0.00079547835,0.0011267101,0.016008783,0.093319796,-0.015100266,0.022457613
jenkins,0.07794201,0.1834649,0.060039986,0.009646662,0.008077661,-0.020025937,-0.033656456,-0.019258728,-0.0110773295,0.048847098,-0.008972829,-0.0035878401,0.0007198747,-0.0008963183,-0.009798145,0.05884604,0.18885303,0.059054032,-0.0028567412,-0.0014491219,0.023676326,0.093446285,0.01880657,-0.026785588,-0.0029863676,-0.010091013,0.00075710594,0.034701537,0.040035386,-0.005124943,-0.0032350954,0.016270116,-0.0012938781,0.18948045,-0.0086827995,-0.01581406,-0.009845824,0.016282948,0.099181816,0.17880444,0.10567383,0.08799233,-0.0074461726,-0.00014503226,0.0075256354,0.21877162,0.26730266,0.20673919,0.25527978,0.109184265,0.096156046,0.14721487,0.16564451,1.0,0.23983665,0.14944246,0.2789559,0.023659047,0.102783136,0.058837634,0.06416573,0.09555725,0.047587436,0.055407565,0.05222809,0.0030524295,0.030472474,0.042252373,0.0019889325,0.03338298,0.085668586,-0.00034238526,-0.0022377404,-0.026148856,-0.015198111,0.10034274,-0.010531148,0.010099919,0.001516221,-0.032963507,-0.040834844,-0.007983271,-0.010329969,-0.011512757,0.0008740563,-0.0034556475,-0.009622121,-0.002573821,-0.020725906,-0.014830531,-0.0344074,-0.0010193993,-0.00922432,-0.0027841527,-0.009197239,-0.014340636,-0.0019761152,-0.0078080185,-0.013342386,-0.004805574,-0.023239102,-0.028383268,-0.012242642,-0.05292263,-0.043443605,0.018928068,-0.010786821,-0.00738565,-0.018824307,-0.0058444203,-0.0033801598,-0.009739159,0.037824906,0.06789036,0.16037808,0.06412624,0.061453827,0.20403023,0.027494475,0.10142211,0.08851315,0.017688809,0.157687,0.15219815,0.14761439,-0.0016097091,0.16337143,0.12277936,0.09716211,0.11168428,0.006717173,0.1487353,0.3337,0.027182918,0.043729205
github_actions,0.07435311,0.009135885,0.024029614,0.034513645,0.04726155,0.014412515,-0.058958046,-0.03691481,-0.004766089,0.0055179102,0.005755098,0.012108958,-0.005832282,-0.011684613,-0.0029728354,0.0029684184,0.1371813,-0.014787608,0.0011014504,0.0018427721,0.03686441,0.005204487,0.013845805,0.034140185,0.0093298275,0.009039725,-0.0064091156,-0.020756127,0.046729986,0.012098323,0.02278371,0.029572044,0.054263175,0.014626303,0.011778967,0.002727289,-0.00080039835,0.057295483,0.03396617,0.13365425,0.118166886,0.10014888,0.018154213,0.003266761,0.015594652,0.18143858,0.1774493,0.25775078,0.08391003,0.121705644,0.1622379,0.025382556,0.034057505,0.23983665,1.0,0.124656364,0.1635895,0.05082985,0.023549596,0.061344028,0.010795513,0.025847858,0.039944638,1.9661358e-05,0.059319638,0.017358117,0.02401106,-0.004758398,0.010416604,-0.0053785797,0.04665671,0.0015018793,0.028444385,0.008368107,0.038856942,0.042512525,0.0037200253,-0.011255849,0.008200539,-0.013067891,-0.010777388,-0.003465908,-0.0006241387,-0.0043564104,-0.003224277,0.032334037,-0.008401698,-0.008369864,0.025283355,0.0016640968,0.012865519,0.00943985,0.013648034,0.015565081,0.003946183,0.00082866737,0.013836336,0.0061720973,0.019833054,0.01810641,0.0128363855,0.0011455423,0.008862931,0.015416428,0.02207935,0.049260996,0.042875845,0.008826454,0.036580276,0.0124527365,-0.0022175459,-0.00019892576,0.056005824,0.06493159,0.05756109,0.07452502,0.09041,0.054042775,-0.0011493487,0.15351188,0.042513527,0.03293391,0.18812104,0.19088262,0.047541533,0.07649864,0.025219947,0.028286528,0.018794656,0.03961989,0.01526637,0.060619727,0.2691787,0.060379952,0.06473027
circleci,0.032662988,0.019048676,0.020811846,0.017223494,0.049332216,0.0071039298,-0.0023491746,-0.013790533,-0.0040297545,0.07745864,0.009782575,0.015370605,0.0030218177,0.0042474912,-0.005772958,-0.017960645,0.066625886,0.007624475,0.031389758,-0.0019223123,0.021886954,-0.0062682033,0.007810499,0.003289428,0.006946444,0.0013786724,0.007642842,-0.004915604,0.026394498,0.020704597,-0.0020369822,-0.0033824216,-0.007631135,-0.0031670048,-0.0033944587,0.03501746,-0.00010171119,0.021484056,0.011046606,0.07555966,0.01981028,0.040858667,0.018851133,0.016700653,0.058712363,0.08252401,0.08377579,0.10014286,0.076688364,0.03221237,0.04657492,0.0776587,0.06601619,0.14944246,0.124656364,1.0,0.11411508,0.055809624,0.22988172,0.04040871,0.03394855,0.019043226,0.036073923,0.00846423,0.016887162,-0.005901363,-0.00014529117,-0.0042798934,0.011072889,-0.013662843,0.00405257,-0.007649183,0.005095993,0.0011569761,-0.010216212,0.033775717,0.0030951924,0.00014281993,-0.0052458076,-0.0115674995,-0.014457421,-0.0047950083,-0.0017228059,-0.005931437,-0.0045233364,-0.0014336796,-0.0032832583,-0.004007093,-0.006559408,-0.006347052,-0.012983998,-0.004619742,-0.0065047587,-0.0048589734,-0.0035052341,0.00029838795,-0.0028538308,-0.00200177,0.023835907,0.0017238028,-0.008022181,0.003171645,-0.0045273737,-0.010127573,-0.007758928,0.008469305,0.018472383,0.0054315114,0.010538415,0.011684545,-0.00086658384,-0.0038795643,0.018524788,0.0054315114,0.030274164,0.04039762,0.034528203,0.01584433,-0.00024145439,0.08145236,0.06338302,0.02620937,0.055590045,0.05468743,0.045318455,0.033626568,0.016468583,0.0033545494,0.018542713,0.025712041,0.00031514044,0.011812695,0.10725724,-0.00024403314,0.021953316
gitlab_ci,0.11296295,0.05014491,0.028500455,0.05747788,0.029420605,0.012178263,0.0026072946,0.012215543,-0.016757179,0.03110702,-0.0114455,-0.004797948,-0.010633143,-0.0041620885,-0.0022745414,-0.009248282,0.20450304,0.030879714,-0.007106101,0.009282984,0.017836347,0.028451972,0.029109627,-0.01391595,0.0007079433,0.006172619,0.008527396,-0.0075260308,0.028966876,0.001602596,0.008310635,0.01942906,0.017337482,0.04177063,-0.008085371,-0.0070204823,-0.0046662055,0.0066501833,0.051207073,0.14037405,0.06357734,0.05694523,0.0037467706,-0.003379144,0.022102926,0.2122548,0.2263972,0.2229938,0.21469821,0.12847489,0.1412952,0.09130603,0.089168526,0.2789559,0.1635895,0.11411508,1.0,0.01096098,0.054938596,0.054463066,0.023916103,0.048226304,0.019995641,0.012390827,0.04286547,-0.008000213,0.0042482573,0.0027376497,0.0055585643,-0.004750718,0.0368924,-0.01406975,0.012825294,0.0034563823,-0.010835306,0.10674652,-0.0127938865,0.004739287,-0.013693984,-0.016134042,-0.021888943,-0.005722543,-0.0101054385,-0.010925957,0.009727099,0.002243519,-0.005230473,0.00047261157,-0.0144305,-0.0073492625,-0.014955759,-0.0028528923,-0.0017356977,0.0015843187,-0.0002863017,-0.005120273,0.01096098,0.007897944,0.0017275111,-0.009850217,-0.008650159,-0.01755672,0.0018234819,-0.030588312,-0.021772772,0.001932182,0.0052599562,-0.0051898337,0.0015980721,-0.004265002,-0.0024775884,-0.009331885,0.03454225,0.059593026,0.06034187,0.06244366,0.034983553,0.045099128,0.021169672,0.08866429,0.053085316,0.01128963,0.15631635,0.16493697,0.08139179,0.0030733014,0.08627998,0.06452808,0.028182808,0.029504828,-0.00783086,0.06605565,0.25367522,0.012149938,0.036983635
buildkite,0.016522314,-0.0056333994,-0.007409351,0.014333904,0.03210365,0.013921236,-0.0013743516,-0.001950667,-0.007176727,0.01908118,0.020403778,0.01299667,-0.0028777989,-0.004353824,-0.0024294148,-0.0018126913,0.012521317,-0.0041055493,-0.001357332,0.0031716442,0.0080723325,-0.0077097453,0.0010381088,0.0021882642,-0.00086834026,-0.0015486714,-0.0014213461,-0.004840602,0.00058835756,-0.0049232338,0.007872281,0.014986419,-0.0006079483,-0.0107369665,-0.0105962735,0.0015313872,-0.0018380019,-0.00071674463,-0.008295164,0.017556697,0.000635812,0.016269367,0.0072966414,-0.0012009682,-0.0006490335,0.035064284,0.029134642,0.04155143,0.004723688,0.026885597,0.017245725,-0.003915425,-0.0038921358,0.023659047,0.05082985,0.055809624,0.01096098,1.0,-0.0011441336,0.0112025235,0.004593297,-0.0026530828,0.015349516,-0.003978803,-0.0053924206,-0.0023777494,0.0038185313,-0.00293152,-0.001584188,-0.0048953565,0.012889861,-0.0025017518,0.0025955047,0.004607314,-0.001172017,-0.002458223,0.001890772,-0.0051570875,-0.0022075758,-0.0059979307,-0.0007991641,-0.0037796507,-0.004032778,-0.0034572862,-0.0019035407,-0.0034735962,-0.0013816827,-0.0016862918,-0.00530118,-0.0026710087,-0.006942828,-0.0019441106,-0.0027373761,-0.0020447858,-0.001475096,-0.0030921318,-0.0012009682,-0.0008423982,0.0073641096,-0.0028102119,-0.005734068,-0.0015175911,0.0001461427,0.0035472603,0.0076828203,0.007340473,0.025501104,-0.0026710087,0.01018712,-0.0022920177,-0.00036468162,0.021051642,0.014905277,0.011245974,0.005141742,0.015664713,0.020711888,0.0022309374,0.008051299,0.030547636,0.017916463,0.05738996,0.029449932,0.016370753,-0.0014647687,0.016143607,-0.016718596,-0.010707186,-0.0066204444,-0.0036731472,0.0049033775,-0.011801902,0.034602486,-0.004560586,0.007739939
travis_ci,0.016837277,0.020024039,0.0033827643,-0.0073746815,0.00441336,-0.0020624092,0.004649707,-0.0044455635,0.0096700955,0.035239223,-0.005524582,-0.0011289442,0.0074991584,0.018473912,-0.0023144453,-0.006170801,0.05057436,0.0008784201,-0.0012930977,-0.0028685045,0.005575386,0.008169908,0.0016381297,-0.0049044723,-0.000827247,-0.0014753822,-0.0013540825,0.015809946,0.0016572572,0.0033465321,1.6270125e-05,-0.003765921,-0.004431453,0.0075864326,0.0019122935,-0.0034519883,-0.0017510204,-0.003181182,0.002702192,0.025525635,0.03337911,0.031576313,0.017603736,-0.0011441336,-0.00061831874,0.047001984,0.04865671,0.052020513,0.07388292,0.04528553,0.007515857,0.086557254,0.12746792,0.102783136,0.023549596,0.22988172,0.054938596,-0.0011441336,1.0,0.0031158999,0.01860789,0.019120121,0.010249765,0.01596188,-0.0014539817,-0.007165932,-0.0042978614,-0.002792789,-0.0015092179,-0.006504126,0.004357249,-0.0017492925,0.0033425333,-0.0040388573,-0.0064865486,0.032594647,0.013588585,0.0066176224,-0.0021031047,-0.005714085,-0.00628827,-0.0036007827,-0.003841931,-0.0032936737,-0.0018134577,-0.003309212,-0.001316296,-0.0016064898,-0.005050307,-0.002544606,-0.006614266,-0.0018521076,-0.0026078327,-0.0019480183,-0.0014052887,-0.0029458,-0.0011441336,-0.00080253265,-0.0032874388,-0.0026772215,-0.005462709,-0.0010918664,-0.004056777,-0.010590887,-0.008880366,0.0013759369,-0.004187635,-0.002544606,-0.0037796004,-0.0021835505,-0.00034742343,-0.001555362,-0.0037796004,-0.002544606,0.042765297,0.0014621216,0.0015158504,0.033741795,0.050275132,0.047612816,0.04792344,0.010880625,0.03152908,0.02780549,0.04909404,-0.0019428126,0.01452463,-0.00028038706,0.039233215,0.023194345,0.02872059,0.017209318,0.04582948,-0.006885954,-0.00029648037
postgresql,0.08897934,0.08635243,0.1439175,0.1582811,0.07325262,0.02751303,-0.05655693,-0.031650428,-0.0023186426,0.06391833,0.011026259,-0.01695688,0.016006544,0.023815941,-0.0020483606,0.12474161,0.013213022,0.004065944,0.043238483,-0.019396711,0.19382246,0.08786847,0.08213669,0.09647631,0.020175809,0.013098645,0.0104435785,0.0056899013,0.14894572,0.04872456,0.15619856,0.098001644,0.14922576,0.1152862,0.0039736032,0.10054064,0.031597055,0.12053617,0.1257413,0.1976627,0.042656388,0.08323406,0.036411475,0.057445474,0.0145773245,0.15609029,0.18490724,0.08775548,0.017395804,0.037186503,0.028463792,0.011791524,0.008241767,0.058837634,0.061344028,0.04040871,0.054463066,0.0112025235,0.0031158999,1.0,0.3276345,0.23068517,0.2419285,0.09126727,0.14027785,0.043880798,0.05123056,0.0028930765,0.02760309,0.11131148,0.16300008,0.03743388,0.050466496,0.013778511,-0.0010701806,0.13583623,0.025539648,0.019195165,-2.5793219e-05,-0.024045667,-0.026635425,-0.0025233051,0.03278738,0.016314518,0.030508542,-0.007927047,-0.006214772,-0.0048857615,0.024288895,0.013987493,0.017550096,0.016549272,0.0149059715,0.013947496,0.004579124,0.0013476659,0.014901959,0.01864289,0.03659389,0.02593219,0.016283052,0.0013597681,0.0049182097,0.035588495,0.033869725,0.04436939,0.06695448,0.025686277,0.04810357,0.018881712,-0.0033384264,-0.0054112924,0.042437654,0.034042552,-0.005499338,0.02752509,0.022822151,0.04496986,0.01625236,0.045907896,0.029721765,0.022444826,0.0537284,0.041200534,0.017817266,0.049021106,0.05299253,0.033872887,0.039090153,0.016463775,0.023325864,0.12828358,0.106620185,0.12282359,0.05005784
