term,count_a,count_b,z_score,log_odds_ratio,company_count,direction,category,comparison,ngram
participate_debugging,6,16,-6.496436190615182,-2.732338617867903,20,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
proficiency_python,132,39,-6.114638437686865,-0.9577214357000798,137,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
ci/cd_workflows,14,13,-5.328882684704365,-1.8732709689331433,26,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
participate_discussions,58,21,-4.978671499701069,-1.110774783111399,65,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
frontend_backend,95,25,-4.5784132663974715,-0.873179410409799,82,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
react_next.js,21,12,-4.5115098625700805,-1.47238251650319,26,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
similar_familiarity,17,11,-4.488520212571683,-1.5739853492018305,25,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
familiarity_python,20,11,-4.264914405088317,-1.4413393489956974,30,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
familiarity_git,55,17,-4.136511537039906,-0.9910332732151108,61,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
contribute_documentation,27,12,-4.116727068398565,-1.2705659125848072,36,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
docker_aws,24,11,-3.990077323406239,-1.2949577797442853,30,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
qualifications_familiarity,35,13,-3.9641431708567216,-1.1303398420046626,39,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
algorithms_including,20,10,-3.9322373142590354,-1.3644429329224952,23,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
java_c++,114,24,-3.8721139727313463,-0.7169138512882842,101,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
python_familiarity,28,11,-3.7405936040526013,-1.1737483039836594,33,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
c++_python,182,31,-3.724156640471408,-0.5774160219797411,145,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
javascript_python,67,17,-3.691824345876456,-0.8469714364075926,66,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
following_c++,24,10,-3.658893049918425,-1.2196974507717595,26,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
solutions._qualifications,25,10,-3.5949870526536074,-1.1877708468305563,33,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
familiarity_e.g.,63,16,-3.5836396286018553,-0.8476302183115134,66,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
familiarity_aws,64,16,-3.5485845332846364,-0.8364093956997554,69,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
e.g._java,38,12,-3.5149335144717146,-1.007010621672178,42,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
python_java,286,40,-3.507609963678644,-0.4561624389849994,230,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
pandas_numpy,27,10,-3.4721005039093864,-1.1281174098020106,28,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
millions_users,39,12,-3.466806204069952,-0.987615565817352,35,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
bachelor_python,17,8,-3.4378313085925165,-1.3159313534284784,22,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
pytorch_tensorflow,47,13,-3.4000372624109825,-0.9091492600978306,38,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
qualifications_bs/ms,29,10,-3.355395899591058,-1.0733993968221611,28,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
fundamentals_algorithms,37,11,-3.2578164826866294,-0.9621021243824437,34,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
frontend_react,44,12,-3.239851320849724,-0.8989024103177687,49,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
familiarity_including,45,12,-3.1969990525021568,-0.882632562432379,49,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
python_c++,109,20,-3.182792049149852,-0.6253079365504082,93,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
familiarity_ci/cd,46,12,-3.154931846907809,-0.8668016329263875,49,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
ci/cd_e.g.,33,10,-3.138755379095695,-0.9762473908507996,35,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
qualifications_c++,22,8,-3.0788987075877468,-1.1139874669722243,21,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
and/or_java,22,8,-3.0788987075877468,-1.1139874669722243,23,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
desire_fast-paced,23,8,-3.0138726823326074,-1.0799773044697538,25,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
skills._qualifications,36,10,-2.989342937248674,-0.9122331166627689,32,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
linear_algebra,18,7,-2.9703828866483333,-1.1658275882782796,22,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
java_python,355,42,-2.9622126181839965,-0.36004560381493356,244,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
participate_agile,103,18,-2.900261616660054,-0.593744464288056,93,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
ml_algorithms,19,7,-2.8977644404855494,-1.1240299510343892,22,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
familiarity_relational,25,8,-2.8897898437150555,-1.0169074144219206,30,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
fast-paced_environment.,238,31,-2.856761524772503,-0.41443887878781904,204,B_heavy,noise,relabeling_midsenior2024_vs_entry2026,bigram
azure,1281,3401,13.94989334889887,0.40192673126747724,1225,A_heavy,tech_stack,within2024_arshkon_vs_asaniczka_midsenior,unigram
backend,466,1148,9.440653867764963,0.45839095307179445,741,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
experienceexperience,66,1,9.072995396215376,3.4384771835190096,56,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
ci/cd,558,1553,8.423449507815407,0.36397513095185996,1050,A_heavy,tech_stack,within2024_arshkon_vs_asaniczka_midsenior,unigram
ml,255,594,7.55267558794312,0.5018417768844792,247,A_heavy,ai_domain,within2024_arshkon_vs_asaniczka_midsenior,unigram
iam,99,150,7.226915862150534,0.8486189728647862,141,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
skillsability,44,0,7.2121417703942745,3.5911388505183535,35,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
ensuring,470,1373,7.01363113188748,0.32675452456868737,986,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
etc.experience,40,0,6.876467791533194,3.591118183214858,34,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
developmentexperience,35,1,6.731626994908525,3.320391921706616,31,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
systemsexperience,38,0,6.702332452186043,3.591107849732367,28,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
aws,1156,4053,6.6907669562407674,0.19100590337893397,1528,A_heavy,tech_stack,within2024_arshkon_vs_asaniczka_midsenior,unigram
databricks,117,217,6.626568097904978,0.6836147762716243,156,A_heavy,tech_stack,within2024_arshkon_vs_asaniczka_midsenior,unigram
react,490,1493,6.521234858620791,0.29483742683205794,845,A_heavy,tech_stack,within2024_arshkon_vs_asaniczka_midsenior,unigram
experience.experience,30,2,6.460797682246193,3.047060238059858,26,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
engineerlocation,35,0,6.432300354282462,3.591092349720192,33,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
developerlocation,35,0,6.432300354282462,3.591092349720192,31,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
problem-solving,452,1363,6.414101513500256,0.30261991213554307,1180,A_heavy,soft_skill,within2024_arshkon_vs_asaniczka_midsenior,unigram
devops,693,2278,6.36975442432575,0.23819248667286885,1097,A_heavy,method,within2024_arshkon_vs_asaniczka_midsenior,unigram
java,1069,3759,6.361631238252412,0.18873384036520324,1451,A_heavy,tech_stack,within2024_arshkon_vs_asaniczka_midsenior,unigram
kubernetes,448,1360,6.2879022450558075,0.29755428993460153,824,A_heavy,tech_stack,within2024_arshkon_vs_asaniczka_midsenior,unigram
plusexperience,29,1,6.170885978762537,3.272606491133981,22,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
skillsstrong,29,1,6.170885978762537,3.272606491133981,27,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
cross-functional,473,1484,5.9650517676977115,0.27275249387631106,1060,A_heavy,org_scope,within2024_arshkon_vs_asaniczka_midsenior,unigram
technologiesexperience,29,0,5.855008680364328,3.591061350457439,22,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
laravel,35,31,5.7517357937271045,1.2942582187753295,33,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
high-quality,248,686,5.67100458168474,0.368054473050238,627,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
plus.experience,27,0,5.649489122226887,3.591051017595504,21,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
gender,26,16,5.550141219261198,1.5952918467080082,25,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
net,551,1825,5.54946582718028,0.23234275223315137,756,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
skillsexperience,26,0,5.54387390681852,3.591045851206845,22,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
pcf,25,15,5.47510682556376,1.6159853394063255,28,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
docker,365,1125,5.472146484480779,0.2859401879315131,817,A_heavy,tech_stack,within2024_arshkon_vs_asaniczka_midsenior,unigram
systems.experience,25,0,5.436207800526835,3.591040684846389,22,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
non-technical,161,403,5.408305514615374,0.4452112465564433,410,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
llm,42,53,5.311443117278926,0.9995886984278926,53,A_heavy,ai_tool,within2024_arshkon_vs_asaniczka_midsenior,unigram
llms,48,68,5.276504599400622,0.9038290063893992,52,A_heavy,ai_tool,within2024_arshkon_vs_asaniczka_midsenior,unigram
spring,393,1253,5.21234021760123,0.2605553882170284,519,A_heavy,tech_stack,within2024_arshkon_vs_asaniczka_midsenior,unigram
mlops,44,60,5.181447945740937,0.9353467740376402,53,A_heavy,ai_domain,within2024_arshkon_vs_asaniczka_midsenior,unigram
gcp,216,612,5.053316430634942,0.3495924814633078,405,A_heavy,tech_stack,within2024_arshkon_vs_asaniczka_midsenior,unigram
frontend,203,566,5.053263022911878,0.36186996192001253,342,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
skills.ability,21,0,4.982338076139137,3.5910200196866136,21,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
restful,219,634,4.871968966933318,0.33316827908886637,556,A_heavy,tech_stack,within2024_arshkon_vs_asaniczka_midsenior,unigram
api,557,1939,4.7466576396102695,0.19551879676876371,1076,A_heavy,tech_stack,within2024_arshkon_vs_asaniczka_midsenior,unigram
experimenting,46,75,4.653645334042223,0.7882780725854914,33,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
event-driven,46,75,4.653645334042223,0.7882780725854914,92,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
fostering,71,146,4.6391022786495855,0.600410168928919,174,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
updated,83,187,4.49831096801314,0.5277384664767908,193,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
typescript,254,790,4.461807415688793,0.27893422014799096,538,A_heavy,tech_stack,within2024_arshkon_vs_asaniczka_midsenior,unigram
staying,71,152,4.429847453495314,0.5682537497657716,115,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
robust,275,873,4.407063556852551,0.2636060979693555,649,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
observability,102,252,4.389584571385923,0.4552803709987465,190,A_heavy,sys_design,within2024_arshkon_vs_asaniczka_midsenior,unigram
rdbms,79,182,4.26277683791753,0.510112629356505,157,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
containerization,136,374,4.242792719567738,0.37231647805286894,358,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
spark,183,546,4.173662104518578,0.3101889259411674,332,A_heavy,tech_stack,within2024_arshkon_vs_asaniczka_midsenior,unigram
particularly,88,214,4.17330936404494,0.4676200308661915,227,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
pytorch,58,122,4.0866528275909335,0.5822691843176733,128,A_heavy,tech_stack,within2024_arshkon_vs_asaniczka_midsenior,unigram
leveraging,159,464,4.081034874370559,0.3269622101723719,428,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
microservices,276,904,4.051517446529254,0.24025685138556607,581,A_heavy,tech_stack,within2024_arshkon_vs_asaniczka_midsenior,unigram
domain-driven,17,15,4.01423053060006,1.2973481687628148,20,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
dbt,39,70,3.944082075534457,0.709945943934482,66,A_heavy,tech_stack,within2024_arshkon_vs_asaniczka_midsenior,unigram
jest,39,70,3.944082075534457,0.709945943934482,86,A_heavy,tech_stack,within2024_arshkon_vs_asaniczka_midsenior,unigram
adhering,66,154,3.8299866002187075,0.5000363172808537,158,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
nosql,198,624,3.8091465162604092,0.2689405492774224,460,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
rest,320,1096,3.799239892398262,0.2072029412874521,773,A_heavy,tech_stack,within2024_arshkon_vs_asaniczka_midsenior,unigram
go,199,631,3.7586720642201654,0.2643567751303193,369,A_heavy,tech_stack,within2024_arshkon_vs_asaniczka_midsenior,unigram
node.js,154,466,3.7077318840243643,0.29946836572552193,350,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
sns,30,51,3.629529609588803,0.7540970605081476,56,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
cloud-based,201,649,3.5980563347168983,0.25080546656711267,441,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
terraform,196,639,3.458125506148235,0.24359298654347228,473,A_heavy,tech_stack,within2024_arshkon_vs_asaniczka_midsenior,unigram
scala,130,391,3.453666618751251,0.3040073262170475,203,A_heavy,tech_stack,within2024_arshkon_vs_asaniczka_midsenior,unigram
css3,52,120,3.4502145306872465,0.5087106659826528,139,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
rails,54,128,3.3899501672096033,0.48761532455765266,91,A_heavy,tech_stack,within2024_arshkon_vs_asaniczka_midsenior,unigram
effectively,463,1713,3.3842415985239187,0.15086528053324777,1183,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
sre,77,206,3.3530715929751738,0.39339273675877706,126,A_heavy,method,within2024_arshkon_vs_asaniczka_midsenior,unigram
dev-ops,12,11,3.3221749476682474,1.2655613431469845,21,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
sex,12,11,3.3221749476682474,1.2655613431469845,20,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
actionable,48,111,3.3056018552222914,0.5070589918805695,134,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
cobol,27,49,3.2481261282813723,0.7009451566034546,48,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
ai/ml,57,142,3.239692338513833,0.4486775459126138,110,A_heavy,ai_domain,within2024_arshkon_vs_asaniczka_midsenior,unigram
full-stack,145,459,3.221513499240706,0.26553260467158424,344,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
researchers,46,108,3.1702474654827704,0.4951107797166152,88,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
closely,497,1878,3.1664364884367946,0.1356097129222107,1306,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
owasp,17,24,3.147155445906907,0.9065804680807545,34,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
express.js,16,22,3.1073238838112376,0.9283815401255602,24,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
ui/ux,57,146,3.102219214300361,0.4270465855639385,149,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
migrating,47,113,3.099812352790761,0.4764539031546171,122,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
cicd,46,110,3.090272755551412,0.48068941569677825,104,A_heavy,tech_stack,within2024_arshkon_vs_asaniczka_midsenior,unigram
agile,980,3934,3.0737270475543164,0.09249789643597772,1673,A_heavy,method,within2024_arshkon_vs_asaniczka_midsenior,unigram
oop,36,79,3.0612769157781945,0.5484929697187493,95,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
generative,56,145,3.0214595506157953,0.4186388910204002,73,A_heavy,ai_domain,within2024_arshkon_vs_asaniczka_midsenior,unigram
post-production,13,16,2.998021631286952,1.020222552924281,21,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
emphasizing,17,26,2.9729887929215306,0.8406341075569479,37,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
integration/continuous,33,72,2.9516508332777867,0.553068152352596,91,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
nlp,39,91,2.9437312237246602,0.49996788889766997,69,A_heavy,ai_domain,within2024_arshkon_vs_asaniczka_midsenior,unigram
pre-sales,16,24,2.925844646390881,0.8565996011546808,27,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
angular,305,1113,2.9172582945343524,0.16071624781592408,664,A_heavy,tech_stack,within2024_arshkon_vs_asaniczka_midsenior,unigram
cypress,28,58,2.8889844320667253,0.5944391341485549,66,A_heavy,tech_stack,within2024_arshkon_vs_asaniczka_midsenior,unigram
reusable,104,324,2.8407828335829683,0.27744241182806384,285,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
replication,28,59,2.833299253198315,0.5807849180855698,47,A_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
requirements,1495,11041,-14.686260584594846,-0.30986203705642,2809,B_heavy,credential,within2024_arshkon_vs_asaniczka_midsenior,unigram
demonstrated,189,2166,-10.282673403646974,-0.5413921794978416,897,B_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
systems.,260,2558,-9.921355703336413,-0.46512401144668036,1197,B_heavy,noise,within2024_arshkon_vs_asaniczka_midsenior,unigram
