uid,cluster_id,cluster_name,mgmt_density_v1_rebuilt,mgmt_density_t11_original,orch_density,strat_density,mentor_binary,ai_binary,period,seniority_final
asaniczka_441b785ff7c0ac38,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,1.1396011396011396,0,0,2024,mid-senior
asaniczka_6f7a2004dab4416e,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_949f9cea9ec6f3b8,1,Tech-orchestration (non-AI),0.0,0.0,1.3440860215053763,0.0,0,0,2024,mid-senior
asaniczka_ffd2693811ffdbf5,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_acdcddc78984088c,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_8a7273b9d3e11efa,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_3b244ea7c1eabc8a,3,Low-profile generic,0.0,0.8389261744966443,0.0,0.0,0,0,2024,mid-senior
asaniczka_a03db08bd43645cb,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_7d891ae1a3ed163b,1,Tech-orchestration (non-AI),0.0,0.0,1.0030090270812437,0.0,0,0,2024,mid-senior
asaniczka_8344b684bda600fa,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_256359548ab5c067,3,Low-profile generic,0.0,1.8975332068311195,0.0,0.0,0,0,2024,mid-senior
asaniczka_de67b4d9c8cc60f3,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_3d68b81310a05608,4,Strategic-language (stakeholder/roadmap),0.0,1.3793103448275863,0.0,1.3793103448275863,0,0,2024,mid-senior
asaniczka_4ce9e4c88b45a1e8,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_d5834d4f166516bc,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_7116f7c217f6db3d,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_afa021b0fe57b9ca,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.7911392405063291,0.7911392405063291,0,0,2024,mid-senior
asaniczka_0e9b13a20b2c1b27,1,Tech-orchestration (non-AI),0.0,0.0,1.589825119236884,0.0,0,0,2024,mid-senior
asaniczka_4034729013bef493,1,Tech-orchestration (non-AI),0.0,0.0,2.1929824561403506,0.0,0,0,2024,mid-senior
asaniczka_cede2100064a1734,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_cc3726120b40a8d3,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_832d9cd309f9e610,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_a5b751ae99a15611,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_d017611fa28e19c1,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_afe230561f3fd3e1,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_13e9b8c9ce731951,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_eab21852df0339c0,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_e45744040d66ea0f,3,Low-profile generic,0.0,0.0,0.0,0.5830903790087463,0,0,2024,mid-senior
asaniczka_742bc60d7ca605c8,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_15caf77030b16f57,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_2b9af8c49d4a5612,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_dd12f156881af858,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_311481cef4e70ea7,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_1ce33860d721506a,3,Low-profile generic,0.0,0.0,0.6161429451632778,0.0,0,0,2024,mid-senior
asaniczka_a602ba5a5bbcf158,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_8e1923cb38133341,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_7de0a0a8c132ca0d,3,Low-profile generic,0.0,0.0,0.4880429477794046,0.0,0,0,2024,mid-senior
asaniczka_0e152ac9bc3cca93,1,Tech-orchestration (non-AI),0.0,0.9803921568627451,0.9803921568627451,0.0,0,0,2024,mid-senior
asaniczka_3874e8539caff737,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_e7756e833d3205f2,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_611bc80fa84796cd,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_c6079894ecb0c413,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.6779661016949152,1.3559322033898304,0,0,2024,mid-senior
asaniczka_928afe43645d78bf,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_9b327cc145f400bd,1,Tech-orchestration (non-AI),0.0,0.0,6.578947368421053,0.0,0,0,2024,mid-senior
asaniczka_fe15e8d0745eb34f,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_dc2c2e30725d37e0,3,Low-profile generic,0.0,0.0,0.5675368898978433,0.0,0,0,2024,mid-senior
asaniczka_9a90eb995dd53a90,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_05c58922641fa0c5,3,Low-profile generic,0.0,1.5649452269170578,0.0,0.0,0,0,2024,mid-senior
asaniczka_fa9099fb6bc7a65a,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_a703464db473cb0b,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.6261740763932373,0.6261740763932373,0,0,2024,mid-senior
asaniczka_d0642c56fb2557d8,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_caba453a1a9a54f3,3,Low-profile generic,0.0,0.5120327700972862,0.5120327700972862,0.0,0,0,2024,mid-senior
asaniczka_8ffa442b50cf1c92,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_671f4bae15304289,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_fdb12de212f648c7,1,Tech-orchestration (non-AI),0.0,0.0,2.9648454044896226,0.4235493434985175,0,0,2024,mid-senior
asaniczka_9ec271a037a31e70,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_1d43369162ac6d80,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_07cd5ad5f6299032,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,2.770083102493075,0,0,2024,mid-senior
asaniczka_fe48f68719a3de6f,2,People-management (mentor-binary + mgmt density),1.1695906432748537,1.1695906432748537,0.0,0.0,1,0,2024,mid-senior
asaniczka_8ec28913c89d8c90,3,Low-profile generic,0.0,5.376344086021505,0.0,0.0,0,0,2024,mid-senior
asaniczka_c82ae8bd9e6e7ddf,1,Tech-orchestration (non-AI),0.0,0.0,2.1739130434782608,0.0,0,0,2024,mid-senior
asaniczka_817e6b3e6f0b09d6,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_cb80abd962acf91d,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_8e0ffb5ae4ceb0fe,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,1.6906170752324599,0,0,2024,mid-senior
asaniczka_e696a243665c4898,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_e6c5e1dea65fb4c3,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,1.0090817356205852,0,0,2024,mid-senior
asaniczka_2f4469c017b1bc03,1,Tech-orchestration (non-AI),0.0,0.0,4.201680672268908,0.0,0,0,2024,mid-senior
asaniczka_53d07536fe47daa1,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,1.2578616352201257,0,0,2024,mid-senior
asaniczka_2cba0a732de0ca4a,1,Tech-orchestration (non-AI),0.0,0.0,1.710376282782212,0.0,0,0,2024,mid-senior
asaniczka_1377510bfc01a278,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,0.8396305625524769,0,0,2024,mid-senior
asaniczka_09065d3e5172014a,1,Tech-orchestration (non-AI),0.0,0.0,1.3986013986013988,0.0,0,0,2024,mid-senior
asaniczka_64b15e19624772af,3,Low-profile generic,0.0,0.0,0.0,0.5241090146750524,0,0,2024,mid-senior
asaniczka_2ea996b1c4dfb403,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_ed62334e08ff15c0,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_3f71f66b266ebb9f,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_486171d9e56fb81e,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_c353c273736741ce,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,0.7686395080707149,0,0,2024,mid-senior
asaniczka_93e3db13ca2414f4,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_ea417b5891a9b678,1,Tech-orchestration (non-AI),0.0,0.0,2.1052631578947367,0.0,0,0,2024,mid-senior
asaniczka_a3e613a20c0fba9e,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,1.7301038062283738,0,0,2024,mid-senior
asaniczka_a5714449b031abb2,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_725416d02e1a68e8,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_b494cf500ec33513,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_374b6bbc99f48cbc,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_d0e94877b85e0dbe,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_20ebac37dd02bae5,3,Low-profile generic,0.0,1.497005988023952,0.0,0.0,0,0,2024,mid-senior
asaniczka_3e5605b18f01aa19,3,Low-profile generic,0.0,1.6103059581320451,0.0,0.0,0,0,2024,mid-senior
asaniczka_79cda13251b2ac4d,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_d37d6a42486e3d2c,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_6fd074aef50d9ef3,4,Strategic-language (stakeholder/roadmap),0.0,0.0,1.0964912280701753,0.5482456140350876,0,0,2024,mid-senior
asaniczka_55da0661e967c602,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_1fe9bf4157a76e2e,4,Strategic-language (stakeholder/roadmap),0.0,0.43029259896729777,0.0,1.721170395869191,0,0,2024,mid-senior
asaniczka_9fc11d351e0b609e,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_603013a3084043e9,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_802ee4cb13189f29,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_7aa424476f0ae6af,1,Tech-orchestration (non-AI),0.0,1.0416666666666667,2.0833333333333335,0.0,0,0,2024,mid-senior
asaniczka_76aea3ef4d26f38f,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.6711409395973155,1.342281879194631,0,0,2024,mid-senior
asaniczka_fdb4a620f0bd9fde,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_5b72ff179ca49cd3,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_b2f1dd8a2f0aef8e,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.6626905235255136,0.6626905235255136,0,0,2024,mid-senior
asaniczka_99c24183c8ad6599,1,Tech-orchestration (non-AI),0.0,0.0,1.1325028312570782,0.0,0,0,2024,mid-senior
asaniczka_2fba9d20cb650262,3,Low-profile generic,0.0,0.9813542688910698,0.0,0.0,0,0,2024,mid-senior
asaniczka_bcab60ee5087d30a,3,Low-profile generic,0.0,1.721170395869191,0.0,0.0,0,0,2024,mid-senior
asaniczka_18489f1e6abdec46,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_ed2c35a9edd16ccd,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_3d5b1caa481ffc41,1,Tech-orchestration (non-AI),0.0,0.0,1.0928961748633879,0.0,0,0,2024,mid-senior
asaniczka_3c06f467681d0a2b,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,0.5931198102016607,0,0,2024,mid-senior
asaniczka_33c4ee9f3c849bf6,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_83ae2613c2214e14,4,Strategic-language (stakeholder/roadmap),0.0,0.8333333333333334,1.6666666666666667,0.8333333333333334,0,0,2024,mid-senior
asaniczka_f6d82b1b5f47089f,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,3.2414910858995136,0,0,2024,mid-senior
asaniczka_435a828bff0014a5,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_e71a139129dce1b7,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_3a2099883f6718bc,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_b9d4f774771ca2ee,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_7f3a35b060a36d89,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_bc00954da7e428ee,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_5252413ee2af1c95,3,Low-profile generic,0.0,1.4255167498218104,0.0,0.0,0,0,2024,mid-senior
asaniczka_bca42df78ff2c666,3,Low-profile generic,0.0,0.0,0.0,0.4906771344455349,0,0,2024,mid-senior
asaniczka_80e522c40c7851e1,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_e9c8ffa77357955e,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_bba29a024b4b90f8,3,Low-profile generic,0.0,0.0,0.42789901583226353,0.42789901583226353,0,0,2024,mid-senior
asaniczka_2203d039235fe5fe,4,Strategic-language (stakeholder/roadmap),0.0,0.8417508417508418,0.0,0.8417508417508418,0,0,2024,mid-senior
asaniczka_01273e2c5c0e32bc,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_25c7d35083bd16a5,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_0ad24b159210679f,3,Low-profile generic,0.0,0.0,0.3732736095558044,0.3732736095558044,0,0,2024,mid-senior
asaniczka_c9b30317f1ef27d2,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_70e54a965d44ce6a,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_a4256275d1891d61,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_4e5cbd8cf97f87f8,2,People-management (mentor-binary + mgmt density),1.1682242990654206,1.1682242990654206,3.504672897196262,2.336448598130841,1,0,2024,mid-senior
asaniczka_67a7a0ab78b14900,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_27184d5fc4be6d03,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_7c49a6f0e39017fb,4,Strategic-language (stakeholder/roadmap),0.0,0.0,1.0298661174047374,1.0298661174047374,0,0,2024,mid-senior
asaniczka_6b70f3393d447586,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,1.0471204188481675,0,0,2024,mid-senior
asaniczka_cd0c69dd7b5796b1,1,Tech-orchestration (non-AI),0.0,0.0,4.514672686230249,0.0,0,0,2024,mid-senior
asaniczka_6e7b04f510f1f5d1,2,People-management (mentor-binary + mgmt density),2.564102564102564,2.564102564102564,2.564102564102564,2.564102564102564,1,0,2024,mid-senior
asaniczka_99efc205909b5f8b,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_1f2d236b1d9d699f,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_52250b8a02281ed7,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_767889dd00277ba4,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_6a588ba27d6c11bb,3,Low-profile generic,0.0,1.001001001001001,0.0,0.0,0,0,2024,mid-senior
asaniczka_8392d56b1c72fb94,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.8818342151675486,0.8818342151675486,0,0,2024,mid-senior
asaniczka_c0b7b81f29dd92eb,4,Strategic-language (stakeholder/roadmap),0.0,0.6968641114982578,0.0,0.6968641114982578,0,0,2024,mid-senior
asaniczka_81d90df8cb28c50d,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_b8cd05877e767410,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_ce24cf0ab6c6b761,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_a0edfac014c95c7e,3,Low-profile generic,0.0,0.5293806246691372,0.0,0.0,0,0,2024,mid-senior
asaniczka_6044a254258b3856,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_b4250c4ee70456be,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.6816632583503749,1.3633265167007498,0,0,2024,mid-senior
asaniczka_420f9b7b70666ffe,1,Tech-orchestration (non-AI),0.0,0.0,2.5806451612903225,0.0,0,0,2024,mid-senior
asaniczka_8fc90b40cbf7926f,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_95d5ad060b49e465,1,Tech-orchestration (non-AI),0.0,0.0,0.9041591320072332,0.0,0,0,2024,mid-senior
asaniczka_4c1f01a9d93fead0,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_88f5092beb96bbc3,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_e8db05e07b6ca6cc,4,Strategic-language (stakeholder/roadmap),0.0,0.7293946024799417,0.0,0.7293946024799417,0,0,2024,mid-senior
asaniczka_ca9f346b56fbf5c0,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,1.2254901960784315,0,0,2024,mid-senior
asaniczka_aadc261894296001,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_7d1c73e7238b3eb8,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_4bf3d370186b331f,3,Low-profile generic,0.0,1.7857142857142856,0.0,0.0,0,0,2024,mid-senior
asaniczka_5c862adcdf168f44,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_8a73088d153e58f4,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,1.2430080795525171,0,0,2024,mid-senior
asaniczka_1ca071cba68e4596,3,Low-profile generic,0.0,3.4013605442176873,0.0,0.0,0,0,2024,mid-senior
asaniczka_45d7520a58e40c91,1,Tech-orchestration (non-AI),0.0,0.0,2.9585798816568047,0.0,0,0,2024,mid-senior
asaniczka_0bd4427d61d55b9f,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_371f3bee00d2db90,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_5935e1417bde0a68,1,Tech-orchestration (non-AI),0.0,0.0,1.2070006035003018,0.0,0,0,2024,mid-senior
asaniczka_04d68d7826fd6753,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_6287006eb470e9d7,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_1a14d6fbfe5499b3,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_bc0b9313e1e005d5,3,Low-profile generic,0.0,2.4096385542168677,0.0,0.0,0,0,2024,mid-senior
asaniczka_9651df991dcc43ac,0,AI-oriented (low-orch),0.0,0.0,1.187648456057007,0.0,0,1,2024,mid-senior
asaniczka_0ddffc0c9949c834,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_1f0be611b9c4c700,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_7c0b00ed9f5d6882,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_4037c4c8ce43b8fb,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_90ede6b510cfaaf0,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_a1f80c62d18b61b6,1,Tech-orchestration (non-AI),0.0,0.0,2.320185614849188,0.0,0,0,2024,mid-senior
asaniczka_80a21a0759abf77d,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_30ec7b21bf5d3c12,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,2.079002079002079,0,0,2024,mid-senior
asaniczka_ba1eb5b7d045c79a,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_5923672ee1c6faff,2,People-management (mentor-binary + mgmt density),0.9354536950420954,0.9354536950420954,0.0,0.0,1,0,2024,mid-senior
asaniczka_0aca2a48ed5b4655,0,AI-oriented (low-orch),0.0,0.0,1.0758472296933836,0.0,0,1,2024,mid-senior
asaniczka_7936fdfa6a6d904c,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_87f5c858e6696f8f,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,1.278772378516624,0,0,2024,mid-senior
asaniczka_5efcb23e9ebb72be,1,Tech-orchestration (non-AI),0.0,0.0,3.747323340471092,0.0,0,0,2024,mid-senior
asaniczka_7af992370fba4b15,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_e9a2b51784923289,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_e27e025676e94d09,4,Strategic-language (stakeholder/roadmap),0.0,0.0,1.4695077149155034,1.4695077149155034,0,0,2024,mid-senior
asaniczka_5ad41b651a9615d3,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.62266500622665,0.62266500622665,0,0,2024,mid-senior
asaniczka_40b921b7faf84883,2,People-management (mentor-binary + mgmt density),0.9578544061302682,1.9157088122605364,0.0,0.0,1,0,2024,mid-senior
asaniczka_c0b49da1b66e62b6,1,Tech-orchestration (non-AI),0.0,0.0,0.8605851979345955,0.0,0,0,2024,mid-senior
asaniczka_c32ad372baef0265,2,People-management (mentor-binary + mgmt density),0.6273525721455457,0.6273525721455457,0.6273525721455457,0.0,1,0,2024,mid-senior
asaniczka_34fd21d859b13ad2,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_cb5ac775fb3aa424,2,People-management (mentor-binary + mgmt density),1.075268817204301,2.150537634408602,0.0,0.0,1,0,2024,mid-senior
asaniczka_9920303eaa14e18e,1,Tech-orchestration (non-AI),0.0,0.0,2.6362038664323375,0.8787346221441126,0,0,2024,mid-senior
asaniczka_4b5ae85470eb1750,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_654fe01d9429af86,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_a65092aa397c03ff,1,Tech-orchestration (non-AI),0.0,0.0,1.386001386001386,0.0,0,0,2024,mid-senior
asaniczka_ad97db6ebb074d81,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_3068aa4e6c941c3e,1,Tech-orchestration (non-AI),0.0,0.0,0.810591731964334,0.2701972439881113,0,0,2024,mid-senior
asaniczka_22c89385c5cbcf02,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_07b5de8a7c2f794f,1,Tech-orchestration (non-AI),0.0,0.0,2.3677979479084454,0.7892659826361484,0,0,2024,mid-senior
asaniczka_aa57520810cd7f90,2,People-management (mentor-binary + mgmt density),0.9216589861751152,0.9216589861751152,0.0,0.0,1,0,2024,mid-senior
asaniczka_9a1577da6d95d3d5,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_926f34f4eaa626d0,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_b5dfc263728bbeee,4,Strategic-language (stakeholder/roadmap),0.0,0.9551098376313276,0.0,1.9102196752626552,0,0,2024,mid-senior
asaniczka_cfdbd1ee9749f734,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_f1d67aa1ab89d40b,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_d7ef246a0f52690f,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_812a671e36e59d92,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_95e873915b7b0ae3,1,Tech-orchestration (non-AI),0.0,0.0,4.284490145672665,0.0,0,0,2024,mid-senior
asaniczka_1e261fc0a439c2f2,4,Strategic-language (stakeholder/roadmap),0.0,0.0,2.109704641350211,1.0548523206751055,0,0,2024,mid-senior
asaniczka_9b617fce9aa381b2,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_0ebb3baa2cec0d6f,3,Low-profile generic,0.0,0.998003992015968,0.0,0.0,0,0,2024,mid-senior
asaniczka_a2d788a9e48f95f9,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,1.1655011655011656,0,0,2024,mid-senior
asaniczka_c726c7501c04489f,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,0.8764241893076249,0,0,2024,mid-senior
asaniczka_15c75d4ebd153019,4,Strategic-language (stakeholder/roadmap),0.0,1.8115942028985506,2.7173913043478257,0.9057971014492753,0,0,2024,mid-senior
asaniczka_9c119567b15fe3c1,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_c8fa3f208e01e91c,1,Tech-orchestration (non-AI),0.0,0.9727626459143969,0.9727626459143969,0.0,0,0,2024,mid-senior
asaniczka_7834af31bf94b07c,3,Low-profile generic,0.0,0.0,0.7524454477050414,0.0,0,0,2024,mid-senior
